	x	exp(x)		exp'(x)		exp'(x)		exp''(x)	exp''(x)

				anal. forma	dife. forma	anal. forma	dife. forma

       0.37       1.44	         1.44	           1.44	          1.44	           0.00
       0.37       1.44	         1.44	           1.44	          1.44	           0.00
       0.37       1.45	         1.45	           1.45	          1.45	           0.00
       0.37       1.45	         1.45	           1.45	          1.45	           0.00
       0.37       1.45	         1.45	           1.45	          1.45	           0.00
       0.37       1.45	         1.45	           1.45	          1.45	           0.00
       0.37       1.45	         1.45	           1.45	          1.45	           0.00
       0.37       1.45	         1.45	           1.45	          1.45	           0.00
       0.37       1.45	         1.45	           1.45	          1.45	           0.00
       0.38       1.46	         1.46	           1.46	          1.46	           0.00
       0.38       1.46	         1.46	           1.46	          1.46	           0.00
       0.38       1.46	         1.46	           1.46	          1.46	           0.00
       0.38       1.46	         1.46	           1.46	          1.46	           0.00
       0.38       1.46	         1.46	           1.46	          1.46	           0.00
       0.38       1.46	         1.46	           1.46	          1.46	           0.00
       0.38       1.47	         1.47	           1.46	          1.47	           0.00
       0.38       1.47	         1.47	           1.47	          1.47	           0.00
       0.38       1.47	         1.47	           1.47	          1.47	           0.00
       0.38       1.47	         1.47	           1.47	          1.47	           0.00
       0.39       1.47	         1.47	           1.47	          1.47	           0.00
       0.39       1.47	         1.47	           1.47	          1.47	           0.00
       0.39       1.47	         1.47	           1.47	          1.47	           0.00
       0.39       1.48	         1.48	           1.47	          1.48	           0.00
       0.39       1.48	         1.48	           1.48	          1.48	           0.00
       0.39       1.48	         1.48	           1.48	          1.48	           0.00
       0.39       1.48	         1.48	           1.48	          1.48	           0.00
       0.39       1.48	         1.48	           1.48	          1.48	           0.00
       0.39       1.48	         1.48	           1.48	          1.48	           0.00
       0.39       1.48	         1.48	           1.48	          1.48	           0.00
       0.40       1.49	         1.49	           1.49	          1.49	           0.00
       0.40       1.49	         1.49	           1.49	          1.49	           0.00
       0.40       1.49	         1.49	           1.49	          1.49	           0.00
       0.40       1.49	         1.49	           1.49	          1.49	           0.00
       0.40       1.49	         1.49	           1.49	          1.49	           0.00
       0.40       1.49	         1.49	           1.49	          1.49	           0.00
       0.40       1.49	         1.49	           1.49	          1.49	           0.00
       0.40       1.50	         1.50	           1.50	          1.50	           0.00
       0.40       1.50	         1.50	           1.50	          1.50	           0.00
       0.40       1.50	         1.50	           1.50	          1.50	           0.00
       0.41       1.50	         1.50	           1.50	          1.50	           0.00
       0.41       1.50	         1.50	           1.50	          1.50	           0.00
       0.41       1.50	         1.50	           1.50	          1.50	           0.00
       0.41       1.51	         1.51	           1.50	          1.51	           0.00
       0.41       1.51	         1.51	           1.51	          1.51	           0.00
       0.41       1.51	         1.51	           1.51	          1.51	           0.00
       0.41       1.51	         1.51	           1.51	          1.51	           0.00
       0.41       1.51	         1.51	           1.51	          1.51	           0.00
       0.41       1.51	         1.51	           1.51	          1.51	           0.00
       0.41       1.51	         1.51	           1.51	          1.51	           0.00
       0.42       1.52	         1.52	           1.52	          1.52	           0.00
       0.42       1.52	         1.52	           1.52	          1.52	           0.00
       0.42       1.52	         1.52	           1.52	          1.52	           0.00
       0.42       1.52	         1.52	           1.52	          1.52	           0.00
       0.42       1.52	         1.52	           1.52	          1.52	           0.00
       0.42       1.52	         1.52	           1.52	          1.52	           0.00
       0.42       1.53	         1.53	           1.52	          1.53	           0.00
       0.42       1.53	         1.53	           1.53	          1.53	           0.00
       0.42       1.53	         1.53	           1.53	          1.53	           0.00
       0.42       1.53	         1.53	           1.53	          1.53	           0.00
       0.43       1.53	         1.53	           1.53	          1.53	           0.00
       0.43       1.53	         1.53	           1.53	          1.53	           0.00
       0.43       1.53	         1.53	           1.53	          1.53	           0.00
       0.43       1.54	         1.54	           1.53	          1.54	           0.00
       0.43       1.54	         1.54	           1.54	          1.54	           0.00
       0.43       1.54	         1.54	           1.54	          1.54	           0.00
       0.43       1.54	         1.54	           1.54	          1.54	           0.00
       0.43       1.54	         1.54	           1.54	          1.54	           0.00
       0.43       1.54	         1.54	           1.54	          1.54	           0.00
       0.43       1.54	         1.54	           1.54	          1.54	           0.00
       0.44       1.55	         1.55	           1.55	          1.55	           0.00
       0.44       1.55	         1.55	           1.55	          1.55	           0.00
       0.44       1.55	         1.55	           1.55	          1.55	           0.00
       0.44       1.55	         1.55	           1.55	          1.55	           0.00
       0.44       1.55	         1.55	           1.55	          1.55	           0.00
       0.44       1.55	         1.55	           1.55	          1.55	           0.00
       0.44       1.56	         1.56	           1.56	          1.56	           0.00
       0.44       1.56	         1.56	           1.56	          1.56	           0.00
       0.44       1.56	         1.56	           1.56	          1.56	           0.00
       0.44       1.56	         1.56	           1.56	          1.56	           0.00
       0.45       1.56	         1.56	           1.56	          1.56	           0.00
       0.45       1.56	         1.56	           1.56	          1.56	           0.00
       0.45       1.57	         1.57	           1.56	          1.57	           0.00
       0.45       1.57	         1.57	           1.57	          1.57	           0.00
       0.45       1.57	         1.57	           1.57	          1.57	           0.00
       0.45       1.57	         1.57	           1.57	          1.57	           0.00
       0.45       1.57	         1.57	           1.57	          1.57	           0.00
       0.45       1.57	         1.57	           1.57	          1.57	           0.00
       0.45       1.57	         1.57	           1.57	          1.57	           0.00
       0.45       1.58	         1.58	           1.58	          1.58	           0.00
       0.46       1.58	         1.58	           1.58	          1.58	           0.00
       0.46       1.58	         1.58	           1.58	          1.58	           0.00
       0.46       1.58	         1.58	           1.58	          1.58	           0.00
       0.46       1.58	         1.58	           1.58	          1.58	           0.00
       0.46       1.58	         1.58	           1.58	          1.58	           0.00
       0.46       1.59	         1.59	           1.58	          1.59	           0.00
       0.46       1.59	         1.59	           1.59	          1.59	           0.00
       0.46       1.59	         1.59	           1.59	          1.59	           0.00
       0.46       1.59	         1.59	           1.59	          1.59	           0.00
       0.46       1.59	         1.59	           1.59	          1.59	           0.00
       0.47       1.59	         1.59	           1.59	          1.59	           0.00
       0.47       1.60	         1.60	           1.59	          1.60	           0.00
       0.47       1.60	         1.60	           1.60	          1.60	           0.00
       0.47       1.60	         1.60	           1.60	          1.60	           0.00
       0.47       1.60	         1.60	           1.60	          1.60	           0.00
       0.47       1.60	         1.60	           1.60	          1.60	           0.00
       0.47       1.60	         1.60	           1.60	          1.60	           0.00
